Month,Day,Hour,DC Output (W),AC Output (W),Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C)
11,13,10,2489.199,2385.142,827,106,21,1.5,0.15,781.85,45.641
11,13,11,2694.625,2583.289,855,112,23,1.1,0.15,879.176,53.412
11,13,12,2722.779,2610.446,841,122,24,1.2,0.15,892.253,54.109
11,13,13,2290.679,2193.657,607,185,25,1.6,0.15,729.575,47.447
11,13,14,1114.225,1058.889,116,238,25,2,0.15,342.204,34.663
11,13,15,669.07,629.508,66,159,24,2.4,0.15,202.592,29.304
11,13,16,781.455,737.911,449,65,22,2,0.15,244.198,28.837
11,13,17,0,0,0,0,19,1.9,0.15,0,0
11,13,18,0,0,0,0,18,2.4,0.15,0,18
11,13,19,0,0,0,0,17,2.5,0.15,0,17
11,13,20,0,0,0,0,16,2.5,0.15,0,16
11,13,21,0,0,0,0,15,2.2,0.15,0,15
11,13,22,0,0,0,0,14,1.8,0.15,0,14
11,13,23,0,0,0,0,13,1.2,0.15,0,13
11,14,0,0,0,0,0,13,0.8,0.15,0,13
11,14,1,0,0,0,0,13,0.7,0.15,0,13
11,14,2,0,0,0,0,12,0.9,0.15,0,12
11,14,3,0,0,0,0,12,1.3,0.15,0,12
11,14,4,0,0,0,0,11,1.4,0.15,0,11
11,14,5,0,0,0,0,11,1.2,0.15,0,11
11,14,6,0,0,0,0,11,1.2,0.15,0,11
11,14,7,357.105,328.597,306,37,13,1.8,0.15,124.95,16.497
11,14,8,1330.372,1267.377,635,74,16,2.5,0.15,388.331,25.994
11,14,9,2082.889,1993.23,787,89,19,2.6,0.15,620.711,34.716
11,14,10,2575.409,2468.297,860,97,22,2.7,0.15,795.741,41.747
11,14,11,2806.022,2690.739,894,100,25,2.7,0.15,890.916,47.082
11,14,12,2848.978,2732.173,910,94,26,2.6,0.15,912.805,49.029
11,14,13,2659.368,2549.282,890,91,27,2.4,0.15,849.875,49.261
11,14,14,2283.921,2187.138,841,85,27,2.2,0.15,716.589,46.533
11,14,15,1687.612,1611.959,751,73,26,1.7,0.15,515.515,41.603
11,14,16,838.442,792.879,550,52,24,1.2,0.15,266.827,32.904
11,14,17,0,0,0,0,21,2.1,0.15,0,0
11,14,18,0,0,0,0,19,5.1,0.15,0,19
11,14,19,0,0,0,0,18,7.9,0.15,0,18
11,14,20,0,0,0,0,16,8.3,0.15,0,16
11,14,21,0,0,0,0,14,7.7,0.15,0,14
11,14,22,0,0,0,0,13,7.2,0.15,0,13
11,14,23,0,0,0,0,12,6.8,0.15,0,12
11,15,0,0,0,0,0,11,6.8,0.15,0,11
11,15,1,0,0,0,0,10,6.8,0.15,0,10
11,15,2,0,0,0,0,9,6.4,0.15,0,9
11,15,3,0,0,0,0,9,6,0.15,0,9
11,15,4,0,0,0,0,8,5.6,0.15,0,8
11,15,5,0,0,0,0,7,5.4,0.15,0,7
11,15,6,0,0,0,0,7,5.2,0.15,0,7
11,15,7,462.237,430.004,506,28,7,5.6,0.15,162.053,9.484
11,15,8,1567.294,1495.904,809,50,9,6.4,0.15,438.836,15.579
11,15,9,2387.275,2286.83,925,60,10,6.6,0.15,670.902,19.87
11,15,10,2932.396,2812.635,981,66,12,6.4,0.15,847.118,24.701
11,15,11,3238.585,3107.975,1008,69,13,6.3,0.15,951.161,27.397
11,15,12,3291.783,3159.288,1006,75,14,6.3,0.15,973.146,28.725
11,15,13,3098.763,2973.107,995,72,15,6.2,0.15,913.411,28.983
11,15,14,2666.725,2556.378,957,67,15,6.1,0.15,773.661,26.996
11,15,15,1988.247,1901.942,854,65,14,5.8,0.15,563.664,23.06
11,15,16,1004.193,952.756,668,47,13,4.7,0.15,301.696,18.451
11,15,17,0,0,0,0,10,3.2,0.15,0,0
11,15,18,0,0,0,0,8,2.6,0.15,0,8
11,15,19,0,0,0,0,7,2.4,0.15,0,7
11,15,20,0,0,0,0,6,2.1,0.15,0,6
11,15,21,0,0,0,0,5,1.9,0.15,0,5
11,15,22,0,0,0,0,4,1.7,0.15,0,4
11,15,23,0,0,0,0,4,1.5,0.15,0,4
11,16,0,0,0,0,0,3,1.2,0.15,0,3
11,16,1,0,0,0,0,3,1.1,0.15,0,3
11,16,2,0,0,0,0,2,1.1,0.15,0,2
11,16,3,0,0,0,0,2,1,0.15,0,2
11,16,4,0,0,0,0,2,1,0.15,0,2
11,16,5,0,0,0,0,2,0.9,0.15,0,2
11,16,6,0,0,0,0,2,0.8,0.15,0,2
11,16,7,444.712,413.1,492,28,4,0.7,0.15,157.71,9.652
11,16,8,1489.255,1420.63,794,52,8,0.6,0.15,432.612,25.104
11,16,9,2203.591,2109.655,910,64,11,0.5,0.15,663.981,38.085
11,16,10,2657.799,2547.768,965,71,14,0.6,0.15,838.376,47.159
11,16,11,2897.16,2778.648,989,74,17,0.8,0.15,938.582,52.093
11,16,12,2958.932,2838.231,989,78,18,1,0.15,959.813,52.056
11,16,13,2801.299,2686.184,974,75,19,1.1,0.15,897.856,50.092
11,16,14,2427.19,2325.331,935,70,20,1.1,0.15,760.032,46.366
11,16,15,1838.716,1757.709,854,60,19,1,0.15,553.908,38.75
11,16,16,965.906,915.826,676,44,17,1,0.15,301.062,27.543
11,16,17,0,0,0,0,13,1.1,0.15,0,0
11,16,18,0,0,0,0,10,1.4,0.15,0,10
11,16,19,0,0,0,0,9,1.6,0.15,0,9
11,16,20,0,0,0,0,9,1.8,0.15,0,9
11,16,21,0,0,0,0,8,1.9,0.15,0,8
11,16,22,0,0,0,0,7,1.9,0.15,0,7
11,16,23,0,0,0,0,7,1.9,0.15,0,7
11,17,0,0,0,0,0,7,2,0.15,0,7
11,17,1,0,0,0,0,6,2,0.15,0,6
11,17,2,0,0,0,0,6,1.9,0.15,0,6
11,17,3,0,0,0,0,6,1.7,0.15,0,6
11,17,4,0,0,0,0,5,1.6,0.15,0,5
11,17,5,0,0,0,0,5,1.6,0.15,0,5
11,17,6,0,0,0,0,5,1.6,0.15,0,5
11,17,7,407.928,377.619,456,27,7,2.2,0.15,147.22,10.722
11,17,8,1460.05,1392.46,770,52,11,2.3,0.15,420.024,22.218
11,17,9,2186.401,2093.074,891,64,15,1.7,0.15,649.837,34.655
11,17,10,2604.94,2496.782,949,71,20,1.2,0.15,823.826,47.865
11,17,11,2844.179,2727.544,975,75,22,1.2,0.15,925.68,53.269
11,17,12,2905.451,2786.645,979,77,23,1.4,0.15,948.013,53.539
11,17,13,2748.589,2635.342,965,74,24,1.5,0.15,887.646,51.972
11,17,14,2380.669,2280.459,926,69,24,1.4,0.15,751.178,48.26
11,17,15,1799.48,1719.863,838,62,23,1.1,0.15,549.705,42.114
11,17,16,926.778,878.084,657,44,21,0.9,0.15,293.929,31.559
11,17,17,0,0,0,0,17,1.1,0.15,0,0
11,17,18,0,0,0,0,15,1.3,0.15,0,15
11,17,19,0,0,0,0,13,1.3,0.15,0,13
11,17,20,0,0,0,0,12,1.4,0.15,0,12
11,17,21,0,0,0,0,10,1.4,0.15,0,10
11,17,22,0,0,0,0,10,1.4,0.15,0,10
11,17,23,0,0,0,0,9,1.5,0.15,0,9
11,18,0,0,0,0,0,9,1.5,0.15,0,9
11,18,1,0,0,0,0,8,1.6,0.15,0,8
11,18,2,0,0,0,0,8,1.6,0.15,0,8
11,18,3,0,0,0,0,7,1.7,0.15,0,7
11,18,4,0,0,0,0,7,1.7,0.15,0,7
11,18,5,0,0,0,0,6,1.8,0.15,0,6
11,18,6,0,0,0,0,6,2.3,0.15,0,6
11,18,7,377.973,348.726,403,28,7,3.1,0.15,137.209,9.946
11,18,8,1416.641,1350.589,726,56,10,3.5,0.15,402.902,18.754
11,18,9,2197.603,2103.879,852,70,13,3.5,0.15,633.908,26.814
11,18,10,2682.323,2571.423,912,78,16,3.4,0.15,801.3,33.699
11,18,11,2923.969,2804.507,940,83,19,2.9,0.15,903.114,40.627
11,18,12,2925.353,2805.842,942,85,21,2.3,0.15,923.282,45.635
11,18,13,2728.731,2616.187,924,83,22,1.9,0.15,862.813,46.942
11,18,14,2350.767,2251.616,880,78,22,1.8,0.15,727.522,43.512
11,18,15,1764.899,1686.508,791,67,21,1.7,0.15,528.481,36.999
11,18,16,894.008,846.475,597,48,18,1.4,0.15,278.386,26.851
11,18,17,0,0,0,0,15,1.2,0.15,0,0
11,18,18,0,0,0,0,13,1.5,0.15,0,13
11,18,19,0,0,0,0,12,1.6,0.15,0,12
11,18,20,0,0,0,0,11,1.6,0.15,0,11
11,18,21,0,0,0,0,10,1.5,0.15,0,10
11,18,22,0,0,0,0,9,1.5,0.15,0,9
11,18,23,0,0,0,0,8,1.4,0.15,0,8
11,19,0,0,0,0,0,8,1.4,0.15,0,8
11,19,1,0,0,0,0,7,1.4,0.15,0,7
11,19,2,0,0,0,0,7,1.3,0.15,0,7
11,19,3,0,0,0,0,7,1.2,0.15,0,7
11,19,4,0,0,0,0,7,1,0.15,0,7
11,19,5,0,0,0,0,7,1,0.15,0,7
11,19,6,0,0,0,0,7,1,0.15,0,7
11,19,7,321.994,294.73,315,31,8,1.4,0.15,118.649,11.541
11,19,8,1351.059,1287.332,683,62,11,1.8,0.15,390.36,22.519
11,19,9,2133.834,2042.369,835,74,15,2.5,0.15,625.857,31.145
11,19,10,2633.496,2524.326,906,80,20,3.6,0.15,797.008,37.067
11,19,11,2913.155,2794.076,937,83,22,3.9,0.15,898.619,40.375
11,19,12,2955.615,2835.031,944,83,24,4,0.15,920.955,42.556
11,19,13,2775.443,2661.243,929,80,25,3.9,0.15,862.015,42.635
11,19,14,2381.966,2281.709,887,74,25,3.8,0.15,726.864,40.117
11,19,15,1772.868,1694.194,796,65,24,3.3,0.15,528.418,35.897
11,19,16,882.5,835.376,605,46,21,2.2,0.15,276.945,28.433
11,19,17,0,0,0,0,17,1.4,0.15,0,0
11,19,18,0,0,0,0,15,1.5,0.15,0,15
11,19,19,0,0,0,0,15,1.7,0.15,0,15
11,19,20,0,0,0,0,14,1.9,0.15,0,14
11,19,21,0,0,0,0,13,2.3,0.15,0,13
11,19,22,0,0,0,0,13,2.5,0.15,0,13
11,19,23,0,0,0,0,12,2.4,0.15,0,12
11,20,0,0,0,0,0,11,2.2,0.15,0,11
11,20,1,0,0,0,0,11,1.9,0.15,0,11
11,20,2,0,0,0,0,10,1.7,0.15,0,10
11,20,3,0,0,0,0,10,1.5,0.15,0,10
11,20,4,0,0,0,0,10,1.3,0.15,0,10
11,20,5,0,0,0,0,9,1.2,0.15,0,9
11,20,6,0,0,0,0,9,1.1,0.15,0,9
11,20,7,312.008,285.098,335,28,12,1.7,0.15,119.881,15.313
11,20,8,1301.689,1239.711,675,59,15,2.4,0.15,380.125,24.955
11,20,9,2057.241,1968.491,810,75,19,2.9,0.15,609.335,33.643
11,20,10,2538.338,2432.54,870,85,22,3,0.15,778.354,40.35
11,20,11,2756.666,2643.132,896,91,24,2.5,0.15,871.165,46.396
11,20,12,2799.435,2684.385,904,92,25,2.3,0.15,895.011,48.881
11,20,13,2638.492,2529.146,886,90,25,2.2,0.15,836.916,47.782
11,20,14,2295.45,2198.259,836,85,24,2.5,0.15,706.787,42.209
11,20,15,1696.262,1620.302,718,80,23,3.3,0.15,503.297,34.328
11,20,16,809.941,765.388,492,57,20,4.6,0.15,250.242,24.583
11,20,17,0,0,0,0,17,6.2,0.15,0,0
11,20,18,0,0,0,0,14,6.8,0.15,0,14
11,20,19,0,0,0,0,12,6.3,0.15,0,12
11,20,20,0,0,0,0,11,6.2,0.15,0,11
11,20,21,0,0,0,0,10,6.6,0.15,0,10
11,20,22,0,0,0,0,8,6.7,0.15,0,8
11,20,23,0,0,0,0,7,6.4,0.15,0,7
11,21,0,0,0,0,0,7,6.1,0.15,0,7
11,21,1,0,0,0,0,6,5.9,0.15,0,6
11,21,2,0,0,0,0,6,5.8,0.15,0,6
11,21,3,0,0,0,0,5,5.6,0.15,0,5
11,21,4,0,0,0,0,5,5.4,0.15,0,5
11,21,5,0,0,0,0,4,5.1,0.15,0,4
11,21,6,0,0,0,0,4,5,0.15,0,4
11,21,7,262.223,237.077,226,32,4,5.3,0.15,97.669,5.52
11,21,8,1279.853,1218.649,573,79,6,5.5,0.15,356.721,11.909
11,21,9,2114.09,2023.325,729,102,7,5.2,0.15,589.237,17.156
11,21,10,2655.359,2545.415,808,115,9,4.6,0.15,762.676,23.161
11,21,11,2954.199,2833.665,845,121,10,4.1,0.15,866.505,27.21
11,21,12,3007.918,2885.481,858,120,11,3.7,0.15,892.058,29.78
11,21,13,2814.323,2698.747,843,115,12,3.3,0.15,834.709,30.712
11,21,14,2399.985,2299.09,799,104,12,3,0.15,700.717,28.53
11,21,15,1699.301,1623.234,645,101,12,2.7,0.15,485.429,24.083
11,21,16,798.892,754.729,440,65,10,1.8,0.15,239.479,16.979
11,21,17,0,0,0,0,8,1.1,0.15,0,0
11,21,18,0,0,0,0,6,1.1,0.15,0,6
11,21,19,0,0,0,0,6,1.2,0.15,0,6
11,21,20,0,0,0,0,6,1.2,0.15,0,6
11,21,21,0,0,0,0,5,1.2,0.15,0,5
11,21,22,0,0,0,0,5,1.2,0.15,0,5
11,21,23,0,0,0,0,5,1.3,0.15,0,5
11,22,0,0,0,0,0,5,1.3,0.15,0,5
11,22,1,0,0,0,0,5,1.2,0.15,0,5
11,22,2,0,0,0,0,4,1.2,0.15,0,4
11,22,3,0,0,0,0,4,1.1,0.15,0,4
11,22,4,0,0,0,0,4,1,0.15,0,4
11,22,5,0,0,0,0,4,1,0.15,0,4
11,22,6,0,0,0,0,4,1.2,0.15,0,4
11,22,7,248.291,223.639,244,29,6,1.7,0.15,97.376,8.651
11,22,8,156.126,134.739,0,49,9,2.1,0.15,46.425,10.287
11,22,9,262.289,237.141,0,82,12,2.3,0.15,77.947,14.075
11,22,10,476.264,443.534,0,146,14,2.6,0.15,141.603,17.557
11,22,11,489.043,455.86,0,152,16,3,0.15,147.081,19.441
11,22,12,384.653,355.169,0,122,17,3.2,0.15,116.907,19.645
11,22,13,581.302,544.85,2,177,17,3.1,0.15,174.536,21.018
11,22,14,444.487,412.883,0,138,18,2.8,0.15,133.952,21.251
11,22,15,502.633,468.969,21,138,17,2.5,0.15,148.913,20.825
11,22,16,31.427,14.459,0,11,16,1.7,0.15,10.391,16.312
11,22,17,0,0,0,0,14,1.3,0.15,0,0
11,22,18,0,0,0,0,13,2,0.15,0,13
11,22,19,0,0,0,0,13,2.6,0.15,0,13
11,22,20,0,0,0,0,13,2.9,0.15,0,13
11,22,21,0,0,0,0,13,3.2,0.15,0,13
11,22,22,0,0,0,0,13,3.5,0.15,0,13
11,22,23,0,0,0,0,13,3.6,0.15,0,13
11,23,0,0,0,0,0,13,3.7,0.15,0,13
11,23,1,0,0,0,0,14,3.6,0.15,0,14
11,23,2,0,0,0,0,14,3.2,0.15,0,14
11,23,3,0,0,0,0,14,3.1,0.15,0,14
11,23,4,0,0,0,0,14,3.1,0.15,0,14
11,23,5,0,0,0,0,14,3,0.15,0,14
11,23,6,0,0,0,0,14,2.9,0.15,0,14
11,23,7,27.593,10.761,0,12,15,3.2,0.15,11.342,15.24
11,23,8,187.416,164.921,0,60,17,3.6,0.15,57.153,18.221
11,23,9,341.128,313.186,0,107,19,4.1,0.15,103.17,21.045
11,23,10,994.115,943.036,63,237,20,4.7,0.15,296.431,25.407
11,23,11,657.833,618.669,7,198,22,5.2,0.15,200.305,25.421
11,23,12,1032.794,980.344,41,265,22,5.1,0.15,312.387,27.404
11,23,13,816.127,771.354,24,229,22,4.6,0.15,247.203,26.562
11,23,14,1757.536,1679.405,428,186,22,4.1,0.15,524.834,32.431
11,23,15,1001.231,949.899,230,147,21,3.4,0.15,295.161,27.522
11,23,16,461.41,429.207,173,69,20,2.4,0.15,143.115,23.712
11,23,17,0,0,0,0,19,2,0.15,0,0
11,23,18,0,0,0,0,18,2.7,0.15,0,18
11,23,19,0,0,0,0,18,3.4,0.15,0,18
11,23,20,0,0,0,0,17,3.4,0.15,0,17
11,23,21,0,0,0,0,16,3,0.15,0,16
11,23,22,0,0,0,0,16,2.4,0.15,0,16
11,23,23,0,0,0,0,15,2,0.15,0,15
11,24,0,0,0,0,0,15,1.7,0.15,0,15
11,24,1,0,0,0,0,15,1.5,0.15,0,15
11,24,2,0,0,0,0,15,1.5,0.15,0,15
11,24,3,0,0,0,0,15,1.4,0.15,0,15
11,24,4,0,0,0,0,15,1.2,0.15,0,15
11,24,5,0,0,0,0,15,1.5,0.15,0,15
11,24,6,0,0,0,0,15,2.4,0.15,0,15
11,24,7,38.007,20.806,0,17,15,3.7,0.15,16.087,15.31
11,24,8,315.368,288.339,3,93,15,5,0.15,93.63,16.647
11,24,9,1933.795,1849.418,677,107,17,5.6,0.15,557.529,26.159
11,24,10,2523.865,2418.58,796,110,18,5.8,0.15,742.898,29.903
11,24,11,2868.163,2750.678,859,108,19,5.7,0.15,858.758,32.902
11,24,12,2953.978,2833.452,884,103,20,5.7,0.15,890.815,34.417
11,24,13,2801.608,2686.482,884,95,21,5.8,0.15,842.149,34.484
11,24,14,2424.369,2322.609,858,83,21,6,0.15,717.021,32.244
11,24,15,1801.49,1721.802,777,70,20,5.8,0.15,521.39,28.381
11,24,16,896.218,848.607,603,46,18,4.6,0.15,275.907,23.045
11,24,17,0,0,0,0,14,3.1,0.15,0,0
11,24,18,0,0,0,0,12,2.8,0.15,0,12
11,24,19,0,0,0,0,11,3,0.15,0,11
11,24,20,0,0,0,0,10,2.8,0.15,0,10
11,24,21,0,0,0,0,9,2.5,0.15,0,9
11,24,22,0,0,0,0,8,2.4,0.15,0,8
11,24,23,0,0,0,0,7,2.3,0.15,0,7
11,25,0,0,0,0,0,6,2.2,0.15,0,6
11,25,1,0,0,0,0,6,2,0.15,0,6
11,25,2,0,0,0,0,5,1.9,0.15,0,5
11,25,3,0,0,0,0,5,1.8,0.15,0,5
11,25,4,0,0,0,0,4,1.8,0.15,0,4
11,25,5,0,0,0,0,4,1.6,0.15,0,4
11,25,6,0,0,0,0,4,1.4,0.15,0,4
11,25,7,266.717,241.412,420,22,6,1.7,0.15,124.86,9.131
11,25,8,1402.165,1336.626,773,49,9,1.7,0.15,404.924,21.19
11,25,9,2163.156,2070.652,903,62,13,1.4,0.15,639.387,33.685
11,25,10,2642.7,2533.204,963,70,17,1.5,0.15,816.924,42.778
11,25,11,2856.687,2739.609,990,74,18,0.9,0.15,921.454,51.573
11,25,12,2828.827,2712.736,994,76,20,0.4,0.15,945.987,59.612
11,25,13,2668.991,2558.564,981,73,21,0.3,0.15,888.567,59.383
11,25,14,2359.637,2260.172,943,68,21,0.5,0.15,754.566,51.754
11,25,15,1812.915,1732.822,862,58,20,0.7,0.15,551.327,41.282
11,25,16,948.102,898.653,677,41,17,0.9,0.15,297.196,27.664
11,25,17,0,0,0,0,13,1.2,0.15,0,0
11,25,18,0,0,0,0,11,1.5,0.15,0,11
11,25,19,0,0,0,0,11,1.7,0.15,0,11
11,25,20,0,0,0,0,11,1.9,0.15,0,11
11,25,21,0,0,0,0,10,2,0.15,0,10
11,25,22,0,0,0,0,10,2.1,0.15,0,10
11,25,23,0,0,0,0,9,2,0.15,0,9
11,26,0,0,0,0,0,8,1.9,0.15,0,8
11,26,1,0,0,0,0,8,1.8,0.15,0,8
11,26,2,0,0,0,0,7,1.6,0.15,0,7
11,26,3,0,0,0,0,7,1.4,0.15,0,7
11,26,4,0,0,0,0,7,1.2,0.15,0,7
11,26,5,0,0,0,0,7,1.1,0.15,0,7
11,26,6,0,0,0,0,7,1,0.15,0,7
11,26,7,46.045,28.56,0,22,9,1.5,0.15,21.361,9.583
11,26,8,529.797,495.17,98,101,12,2.1,0.15,154.259,16.274
11,26,9,1473.335,1405.275,400,150,15,2.8,0.15,426.851,25.421
11,26,10,1880.99,1798.485,409,209,17,3.5,0.15,555.877,29.066
11,26,11,1678.536,1603.205,228,283,18,3.6,0.15,500.838,28.676
11,26,12,1473.607,1405.537,136,297,19,3.5,0.15,442.268,28.563
11,26,13,2328.359,2230.002,613,169,20,3.2,0.15,706.182,36.079
11,26,14,1856.306,1774.675,503,166,20,2.8,0.15,555.272,33.542
11,26,15,1050.107,997.043,266,142,19,1.8,0.15,309.529,28.151
11,26,16,575.886,539.626,276,63,18,1,0.15,178.747,24.272
11,26,17,0,0,0,0,16,0.9,0.15,0,0
11,26,18,0,0,0,0,16,0.9,0.15,0,16
11,26,19,0,0,0,0,15,0.9,0.15,0,15
11,26,20,0,0,0,0,15,0.9,0.15,0,15
11,26,21,0,0,0,0,15,0.9,0.15,0,15
11,26,22,0,0,0,0,14,0.9,0.15,0,14
11,26,23,0,0,0,0,14,1,0.15,0,14
11,27,0,0,0,0,0,14,1.1,0.15,0,14
11,27,1,0,0,0,0,14,1.1,0.15,0,14
11,27,2,0,0,0,0,14,1.1,0.15,0,14
11,27,3,0,0,0,0,14,1.1,0.15,0,14
11,27,4,0,0,0,0,13,1,0.15,0,13
11,27,5,0,0,0,0,13,0.9,0.15,0,13
11,27,6,0,0,0,0,14,0.7,0.15,0,14
11,27,7,7.192,0,0,4,15,0.8,0.15,3.774,15.122
11,27,8,244.504,219.986,0,76,17,1.3,0.15,74.186,19.443
11,27,9,515.829,481.697,11,150,20,2,0.15,155.403,24.391
11,27,10,1040.907,988.169,86,239,23,2.4,0.15,316.504,31.264
11,27,11,1401.278,1335.771,140,286,24,2.6,0.15,430.639,34.829
11,27,12,1892.06,1809.163,318,277,25,2.9,0.15,586.34,39.002
11,27,13,1877.301,1794.927,378,242,26,2.9,0.15,581.34,39.899
11,27,14,1586.569,1514.497,368,196,25,2.7,0.15,483.287,36.987
11,27,15,115.119,95.185,0,39,24,2,0.15,36.928,25.044
11,27,16,388.206,358.596,126,69,22,1.2,0.15,122.122,26.088
11,27,17,0,0,0,0,20,1.1,0.15,0,0
11,27,18,0,0,0,0,19,1.4,0.15,0,19
11,27,19,0,0,0,0,19,1.8,0.15,0,19
11,27,20,0,0,0,0,18,1.8,0.15,0,18
11,27,21,0,0,0,0,17,1.5,0.15,0,17
11,27,22,0,0,0,0,17,1.5,0.15,0,17
11,27,23,0,0,0,0,17,1.9,0.15,0,17
11,28,0,0,0,0,0,17,2.6,0.15,0,17
11,28,1,0,0,0,0,18,2.9,0.15,0,18
11,28,2,0,0,0,0,18,2.4,0.15,0,18
11,28,3,0,0,0,0,17,1.7,0.15,0,17
11,28,4,0,0,0,0,17,1.6,0.15,0,17
11,28,5,0,0,0,0,17,1.8,0.15,0,17
11,28,6,0,0,0,0,17,1.8,0.15,0,17
11,28,7,18.673,2.157,0,10,17,2.2,0.15,9.45,17.222
11,28,8,190.547,167.94,0,61,18,2.7,0.15,58.42,19.446
11,28,9,741.065,698.952,63,173,20,3.2,0.15,220.296,25.014
11,28,10,1109.765,1054.587,104,241,21,3.6,0.15,332.419,28.09
11,28,11,71.912,53.51,0,25,22,3.5,0.15,23.694,22.512
11,28,12,77.843,59.231,0,27,22,3.1,0.15,25.595,22.589
11,28,13,75.007,56.495,0,26,22,2.9,0.15,24.639,22.587
11,28,14,434.912,403.647,0,137,22,2.8,0.15,133.162,25.233
11,28,15,470.791,438.255,17,133,21,3,0.15,141.746,24.334
11,28,16,236.031,211.813,14,68,20,3.2,0.15,73.391,21.663
11,28,17,0,0,0,0,18,3.1,0.15,0,0
11,28,18,0,0,0,0,16,3,0.15,0,16
11,28,19,0,0,0,0,15,2.9,0.15,0,15
11,28,20,0,0,0,0,14,2.7,0.15,0,14
11,28,21,0,0,0,0,13,2.5,0.15,0,13
11,28,22,0,0,0,0,12,2.3,0.15,0,12
11,28,23,0,0,0,0,11,2.3,0.15,0,11
11,29,0,0,0,0,0,10,2.4,0.15,0,10
11,29,1,0,0,0,0,10,2.2,0.15,0,10
11,29,2,0,0,0,0,9,1.8,0.15,0,9
11,29,3,0,0,0,0,9,1.7,0.15,0,9
11,29,4,0,0,0,0,9,2.2,0.15,0,9
11,29,5,0,0,0,0,8,2.6,0.15,0,8
11,29,6,0,0,0,0,8,2.8,0.15,0,8
11,29,7,31.842,14.859,0,16,9,3,0.15,15.144,9.307
11,29,8,389.526,359.869,32,95,11,3.5,0.15,113.501,13.461
11,29,9,732.821,691,54,171,14,3.8,0.15,212.543,18.406
11,29,10,188.439,165.908,0,61,16,4,0.15,57.854,17.161
11,29,11,410.515,380.115,0,129,17,4.1,0.15,124.066,19.45
11,29,12,82.43,63.655,0,28,18,4.1,0.15,26.543,18.524
11,29,13,325.217,297.839,0,104,18,4,0.15,99.219,19.989
11,29,14,1195.845,1137.618,155,221,18,3.9,0.15,351.861,25.185
11,29,15,1381.088,1316.297,478,110,17,3.6,0.15,398.587,25.553
11,29,16,450.441,418.626,140,73,16,2.8,0.15,137.169,19.312
11,29,17,0,0,0,0,14,1.8,0.15,0,0
11,29,18,0,0,0,0,12,1.8,0.15,0,12
11,29,19,0,0,0,0,11,2.2,0.15,0,11
11,29,20,0,0,0,0,10,2.5,0.15,0,10
11,29,21,0,0,0,0,9,2.5,0.15,0,9
11,29,22,0,0,0,0,8,2.2,0.15,0,8
11,29,23,0,0,0,0,7,1.9,0.15,0,7
11,30,0,0,0,0,0,7,2,0.15,0,7
11,30,1,0,0,0,0,8,2.7,0.15,0,8
11,30,2,0,0,0,0,9,3.7,0.15,0,9
11,30,3,0,0,0,0,9,4.1,0.15,0,9
11,30,4,0,0,0,0,8,3.7,0.15,0,8
11,30,5,0,0,0,0,7,3,0.15,0,7
11,30,6,0,0,0,0,6,2.7,0.15,0,6
11,30,7,144.147,123.185,210,20,7,3.1,0.15,73.371,8.365
11,30,8,1302.594,1240.583,720,49,10,3.8,0.15,373.832,17.737
11,30,9,2117.522,2026.635,852,65,14,4.6,0.15,605.866,25.285
11,30,10,1994.562,1908.032,476,188,16,5.6,0.15,579.886,25.498
11,30,11,1299.938,1238.022,106,278,17,6.4,0.15,382.049,22.698
11,30,12,746.205,703.91,12,214,17,7,0.15,221.609,20.1
11,30,13,149.694,128.535,0,49,16,7.2,0.15,46.468,16.637
11,30,14,1161.003,1104.01,133,220,15,6.8,0.15,335.224,19.806
11,30,15,813.366,768.691,125,149,14,6.3,0.15,232.882,17.528
11,30,16,402.132,372.029,114,71,13,5.6,0.15,120.751,14.96
11,30,17,0,0,0,0,12,4.6,0.15,0,0
11,30,18,0,0,0,0,9,2,0.16,0,9
11,30,19,0,0,0,0,8,2.1,0.16,0,8
11,30,20,0,0,0,0,8,2.3,0.16,0,8
11,30,21,0,0,0,0,7,2.8,0.16,0,7
11,30,22,0,0,0,0,7,3.2,0.16,0,7
11,30,23,0,0,0,0,6,3.3,0.16,0,6
12,1,0,0,0,0,0,5,3.1,0.16,0,5
12,1,1,0,0,0,0,5,2.9,0.16,0,5
12,1,2,0,0,0,0,4,2.9,0.16,0,4
12,1,3,0,0,0,0,4,2.9,0.16,0,4
12,1,4,0,0,0,0,3,2.8,0.16,0,3
12,1,5,0,0,0,0,3,2.6,0.16,0,3
12,1,6,0,0,0,0,3,2.4,0.16,0,3
12,1,7,78.535,59.898,64,20,4,2.5,0.16,38.105,4.812
12,1,8,684.942,644.818,203,92,5,2.5,0.16,193.923,9.974
12,1,9,1562.558,1491.336,460,133,7,2.2,0.16,440.618,19.02
12,1,10,1767.776,1689.282,367,211,10,2,0.16,513.691,24.536
12,1,11,2038.606,1950.516,398,243,12,1.9,0.16,605.87,29.475
12,1,12,1627.319,1553.803,193,291,13,1.8,0.16,483.854,27.224
12,1,13,1507.019,1437.765,188,269,14,1.8,0.16,447.311,27.159
12,1,14,2347.917,2248.867,842,83,15,1.9,0.16,702.405,35.346
12,1,15,1735.348,1658.003,746,71,14,1.6,0.16,504.823,29.621
