"PVWatts Hourly PV Performance Data"
"Requested Location","austin"
"Location","Lat, Lng: 30.29, -97.7"
"Latitude (DD)","30.29"
"Longitude (DD)","-97.70"
"Elevation (m)","184"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","6","21","0","0","18","1.9","0.16","0","18","0","0"
"12","6","22","0","0","18","2.1","0.16","0","18","0","0"
"12","6","23","0","0","17","2.1","0.16","0","17","0","0"
"12","7","0","0","0","17","1.9","0.16","0","17","0","0"
"12","7","1","0","0","17","1.8","0.16","0","17","0","0"
"12","7","2","0","0","17","1.8","0.16","0","17","0","0"
"12","7","3","0","0","17","1.7","0.16","0","17","0","0"
"12","7","4","0","0","17","1.6","0.16","0","17","0","0"
"12","7","5","0","0","17","1.6","0.16","0","17","0","0"
"12","7","6","0","0","17","1.7","0.16","0","17","0","0"
"12","7","7","0","2","17","2.4","0.16","1.94","17.044","3.53","0"
"12","7","8","30","85","19","3.1","0.16","101.94","21.354","336.148","308.382"
"12","7","9","0","114","20","3.4","0.16","111.252","22.45","367.671","338.789"
"12","7","10","0","138","21","3.9","0.16","134.118","23.731","440.338","408.88"
"12","7","11","73","261","22","4.1","0.16","335.556","28.639","1111.99","1056.733"
"12","7","12","15","218","23","4.2","0.16","228.838","27.458","749.883","707.457"
"12","7","13","211","263","24","4.1","0.16","458.822","33.092","1513.113","1443.643"
"12","7","14","454","172","23","3.6","0.16","526.047","34.26","1752.657","1674.699"
"12","7","15","0","87","22","2.6","0.16","83.789","24.112","272.269","246.768"
"12","7","16","0","62","21","1.7","0.16","61.857","22.855","196.853","174.024"
"12","7","17","0","0","20","1.5","0.16","0","0","0","0"
"12","7","18","0","0","19","1.8","0.16","0","19","0","0"
"12","7","19","0","0","19","2","0.16","0","19","0","0"
"12","7","20","0","0","19","2.1","0.16","0","19","0","0"
"12","7","21","0","0","19","2.2","0.16","0","19","0","0"
"12","7","22","0","0","19","2.2","0.16","0","19","0","0"
"12","7","23","0","0","18","2.1","0.16","0","18","0","0"
"12","8","0","0","0","17","2.8","0.16","0","17","0","0"
"12","8","1","0","0","16","4","0.16","0","16","0","0"
"12","8","2","0","0","14","4.3","0.16","0","14","0","0"
"12","8","3","0","0","12","4.1","0.16","0","12","0","0"
"12","8","4","0","0","11","4.1","0.16","0","11","0","0"
"12","8","5","0","0","11","4.4","0.16","0","11","0","0"
"12","8","6","0","0","10","4.8","0.16","0","10","0","0"
"12","8","7","0","9","10","5.3","0.16","8.729","10.128","17.831","1.345"
"12","8","8","0","69","10","5.8","0.16","67.738","11.081","229.554","205.566"
"12","8","9","0","62","10","6.1","0.16","58.796","10.908","198.749","175.853"
"12","8","10","0","80","11","6.1","0.16","75.944","12.17","255.818","230.899"
"12","8","11","31","234","11","6.2","0.16","270.215","15.115","936.389","887.354"
"12","8","12","27","237","11","5.7","0.16","259.316","15.176","895.848","848.25"
"12","8","13","5","184","11","4.9","0.16","185.067","14.285","635.664","597.286"
"12","8","14","31","191","11","4.3","0.16","221.43","15.266","768.485","725.4"
"12","8","15","0","121","10","3.9","0.16","119.791","12.446","414.198","383.667"
"12","8","16","28","66","9","3.3","0.16","79.869","10.779","268.868","243.487"
"12","8","17","0","0","9","2.7","0.16","0","0","0","0"
"12","8","18","0","0","8","2.5","0.16","0","8","0","0"
"12","8","19","0","0","8","2.7","0.16","0","8","0","0"
"12","8","20","0","0","7","3","0.16","0","7","0","0"
"12","8","21","0","0","6","3.2","0.16","0","6","0","0"
"12","8","22","0","0","5","3.5","0.16","0","5","0","0"
"12","8","23","0","0","4","3.7","0.16","0","4","0","0"
"12","9","0","0","0","4","3.7","0.16","0","4","0","0"
"12","9","1","0","0","3","3.5","0.16","0","3","0","0"
"12","9","2","0","0","3","3.5","0.16","0","3","0","0"
"12","9","3","0","0","2","3.5","0.16","0","2","0","0"
"12","9","4","0","0","2","3.4","0.16","0","2","0","0"
"12","9","5","0","0","2","3.4","0.16","0","2","0","0"
"12","9","6","0","0","2","3.3","0.16","0","2","0","0"
"12","9","7","0","21","3","3.2","0.16","20.367","3.4","44.647","27.211"
"12","9","8","643","51","4","3.3","0.16","330.497","11.367","1163.826","1106.733"
"12","9","9","797","71","7","3.6","0.16","564.585","19.126","2019.7","1932.28"
"12","9","10","867","84","9","3.7","0.16","742.721","24.679","2583.416","2476.021"
"12","9","11","899","92","10","3.5","0.16","852.089","28.52","2902.806","2784.094"
"12","9","12","910","93","11","3.4","0.16","878.207","30.382","2965.771","2844.827"
"12","9","13","426","221","12","3.2","0.16","604.296","25.75","2068.008","1978.876"
"12","9","14","832","90","12","2.9","0.16","702.065","28.856","2407.128","2305.98"
"12","9","15","732","78","11","2.3","0.16","508.957","24.644","1782.886","1703.857"
"12","9","16","0","35","9","1.4","0.16","33.152","10.063","108.579","88.878"
"12","9","17","0","0","7","1","0.16","0","0","0","0"
"12","9","18","0","0","7","0.9","0.16","0","7","0","0"
"12","9","19","0","0","7","0.9","0.16","0","7","0","0"
"12","9","20","0","0","7","0.9","0.16","0","7","0","0"
"12","9","21","0","0","6","0.8","0.16","0","6","0","0"
"12","9","22","0","0","6","0.6","0.16","0","6","0","0"
"12","9","23","0","0","6","0.3","0.16","0","6","0","0"
"12","10","0","0","0","5","0.1","0.16","0","5","0","0"
"12","10","1","0","0","4","0.3","0.16","0","4","0","0"
"12","10","2","0","0","3","0.7","0.16","0","3","0","0"
"12","10","3","0","0","2","1","0.16","0","2","0","0"
"12","10","4","0","0","1","1.1","0.16","0","1","0","0"
"12","10","5","0","0","0","1.2","0.16","0","0","0","0"
"12","10","6","0","0","0","1.2","0.16","0","0","0","0"
"12","10","7","300","13","1","1.5","0.16","70.602","2.69","129.34","108.903"
"12","10","8","751","44","4","1.6","0.16","365.464","15.19","1269.159","1208.334"
"12","10","9","899","59","8","0.9","0.16","605.664","30.158","2081.601","1991.987"
"12","10","10","967","65","11","0.4","0.16","786.866","44.028","2540.224","2434.359"
"12","10","11","997","68","13","0.6","0.16","896.554","48.457","2823.957","2708.039"
"12","10","12","996","73","14","1","0.16","926.174","46.896","2930.031","2810.354"
"12","10","13","980","72","15","1.1","0.16","875.266","45.337","2795.077","2680.182"
"12","10","14","938","67","14","1.3","0.16","745.537","38.662","2463.282","2360.144"
"12","10","15","854","58","13","1.3","0.16","552.276","31.304","1890.27","1807.436"
"12","10","16","663","42","10","1.2","0.16","299.243","19.969","987.495","936.649"
"12","10","17","0","0","7","1.2","0.16","0","0","0","0"
"12","10","18","0","0","6","1.5","0.14","0","6","0","0"
"12","10","19","0","0","5","1.6","0.14","0","5","0","0"
"12","10","20","0","0","5","1.6","0.14","0","5","0","0"
"12","10","21","0","0","4","1.6","0.14","0","4","0","0"
"12","10","22","0","0","4","1.5","0.14","0","4","0","0"
"12","10","23","0","0","4","1.4","0.14","0","4","0","0"
"12","11","0","0","0","4","1.3","0.14","0","4","0","0"
"12","11","1","0","0","5","1.2","0.14","0","5","0","0"
"12","11","2","0","0","4","1.1","0.14","0","4","0","0"
"12","11","3","0","0","4","1.1","0.14","0","4","0","0"
"12","11","4","0","0","5","1.2","0.14","0","5","0","0"
"12","11","5","0","0","5","1.3","0.14","0","5","0","0"
"12","11","6","0","0","5","1.3","0.14","0","5","0","0"
"12","11","7","0","5","6","1.6","0.14","4.849","6.129","9.827","0"
"12","11","8","0","3","7","2","0.14","2.831","7.08","8.467","0"
"12","11","9","0","9","8","2.3","0.14","8.507","8.227","26.758","9.955"
"12","11","10","0","61","9","2.5","0.14","57.827","10.481","194.168","171.434"
"12","11","11","0","113","11","2.6","0.14","108.169","13.716","365.166","336.372"
"12","11","12","5","191","12","2.8","0.14","191.939","16.65","652.661","613.681"
"12","11","13","5","182","13","2.8","0.14","182.93","17.435","620.662","582.815"
"12","11","14","0","129","13","2.4","0.14","125.162","16.267","423.515","392.654"
"12","11","15","7","126","14","1.6","0.14","129.085","17.972","438.224","406.841"
"12","11","16","0","48","14","1.2","0.14","46.207","15.554","149.984","128.815"
"12","11","17","0","0","14","2","0.14","0","0","0","0"
"12","11","18","0","0","15","3.2","0.14","0","15","0","0"
"12","11","19","0","0","16","3.6","0.14","0","16","0","0"
"12","11","20","0","0","16","3.1","0.14","0","16","0","0"
"12","11","21","0","0","16","2.5","0.14","0","16","0","0"
"12","11","22","0","0","16","2","0.14","0","16","0","0"
"12","11","23","0","0","16","1.8","0.14","0","16","0","0"
"12","12","0","0","0","16","1.9","0.14","0","16","0","0"
"12","12","1","0","0","16","2.7","0.14","0","16","0","0"
"12","12","2","0","0","17","3.5","0.14","0","17","0","0"
"12","12","3","0","0","17","3.8","0.14","0","17","0","0"
"12","12","4","0","0","17","3.6","0.14","0","17","0","0"
"12","12","5","0","0","16","3.3","0.14","0","16","0","0"
"12","12","6","0","0","16","3.1","0.14","0","16","0","0"
"12","12","7","0","5","16","3.4","0.14","4.849","16.092","9.324","0"
"12","12","8","0","27","17","3.8","0.14","25.534","17.528","80.571","61.862"
"12","12","9","0","96","17","4","0.14","92.648","18.864","308.792","281.996"
"12","12","10","41","206","18","4.1","0.14","245.875","22.871","830.619","785.333"
"12","12","11","51","247","19","4","0.14","301.467","25.049","1010.173","958.524"
"12","12","12","107","279","20","3.6","0.14","385.78","28.217","1285.404","1224.003"
"12","12","13","104","260","20","3.4","0.14","358.931","27.891","1198.405","1140.086"
"12","12","14","133","216","20","2.6","0.14","331.621","28.361","1111.655","1056.41"
"12","12","15","103","147","19","1.5","0.14","219.679","25.924","740.44","698.349"
"12","12","16","40","68","17","1.2","0.14","86.742","19.911","281.973","256.127"
"12","12","17","0","0","15","1.3","0.14","0","0","0","0"
"12","12","18","0","0","13","1.3","0.14","0","13","0","0"
"12","12","19","0","0","12","1.3","0.14","0","12","0","0"
"12","12","20","0","0","11","1.4","0.14","0","11","0","0"
"12","12","21","0","0","11","1.5","0.14","0","11","0","0"
"12","12","22","0","0","10","1.6","0.14","0","10","0","0"
"12","12","23","0","0","10","1.6","0.14","0","10","0","0"
"12","13","0","0","0","9","1.6","0.14","0","9","0","0"
"12","13","1","0","0","9","1.8","0.14","0","9","0","0"
"12","13","2","0","0","9","2.1","0.14","0","9","0","0"
"12","13","3","0","0","9","2.8","0.14","0","9","0","0"
"12","13","4","0","0","8","3.5","0.14","0","8","0","0"
"12","13","5","0","0","8","3.9","0.14","0","8","0","0"
"12","13","6","0","0","7","4.1","0.14","0","7","0","0"
"12","13","7","0","5","7","4.3","0.14","4.849","7.081","9.779","0"
"12","13","8","0","73","8","5","0.14","72.689","9.277","248.436","223.778"
"12","13","9","0","6","8","5.9","0.14","5.67","8.09","17.515","1.04"
"12","13","10","0","37","8","6.1","0.14","35.043","8.54","116.241","96.268"
"12","13","11","0","86","8","5.7","0.14","81.627","9.314","277.583","251.893"
"12","13","12","12","210","9","5.3","0.14","217.886","12.678","755.795","713.16"
"12","13","13","755","139","10","5.1","0.14","780.837","23.591","2709.072","2597.224"
"12","13","14","746","115","11","4.8","0.14","673.664","23.2","2356.753","2257.389"
"12","13","15","709","83","12","4","0.14","504.091","22.203","1781.533","1702.552"
"12","13","16","545","51","10","2.3","0.14","270.329","17.126","904.26","856.365"
"12","13","17","0","0","7","1.3","0.14","0","0","0","0"
"12","13","18","0","0","6","1.4","0.14","0","6","0","0"
"12","13","19","0","0","6","1.5","0.14","0","6","0","0"
"12","13","20","0","0","5","1.5","0.14","0","5","0","0"
"12","13","21","0","0","4","1.4","0.14","0","4","0","0"
"12","13","22","0","0","4","1.3","0.14","0","4","0","0"
"12","13","23","0","0","3","1.3","0.14","0","3","0","0"
"12","14","0","0","0","3","1.5","0.14","0","3","0","0"
"12","14","1","0","0","2","1.6","0.14","0","2","0","0"
"12","14","2","0","0","2","1.6","0.14","0","2","0","0"
"12","14","3","0","0","1","1.5","0.14","0","1","0","0"
"12","14","4","0","0","1","1.5","0.14","0","1","0","0"
"12","14","5","0","0","0","1.5","0.14","0","0","0","0"
"12","14","6","0","0","0","1.4","0.14","0","0","0","0"
"12","14","7","207","12","2","1.9","0.14","50.05","3.1","90.424","71.366"
"12","14","8","710","46","5","2.1","0.14","345.109","14.507","1194.415","1136.238"
"12","14","9","874","62","8","1.6","0.14","591.61","26.308","2063.542","1974.569"
"12","14","10","946","70","12","2.2","0.14","771.655","33.052","2603.581","2495.472"
"12","14","11","977","74","15","3.3","0.14","882.919","34.813","2939.265","2819.261"
"12","14","12","978","78","16","3.7","0.14","914.334","35.274","3031.692","2908.413"
"12","14","13","960","76","16","3.7","0.14","863.305","34.209","2882.754","2764.752"
"12","14","14","914","72","16","3.4","0.14","735.778","32.278","2492.614","2388.437"
"12","14","15","820","63","15","2.5","0.14","541.889","28.998","1870.533","1788.398"
"12","14","16","618","45","12","1.7","0.14","289.063","20.603","954.892","905.202"
"12","14","17","0","0","9","1.6","0.14","0","0","0","0"
"12","14","18","0","0","8","1.9","0.14","0","8","0","0"
"12","14","19","0","0","8","2.1","0.14","0","8","0","0"
"12","14","20","0","0","8","2.1","0.14","0","8","0","0"
"12","14","21","0","0","8","2","0.14","0","8","0","0"
"12","14","22","0","0","7","1.9","0.14","0","7","0","0"
"12","14","23","0","0","7","1.7","0.14","0","7","0","0"
"12","15","0","0","0","7","1.6","0.14","0","7","0","0"
"12","15","1","0","0","7","1.6","0.14","0","7","0","0"
"12","15","2","0","0","8","1.7","0.14","0","8","0","0"
"12","15","3","0","0","8","1.8","0.14","0","8","0","0"
"12","15","4","0","0","8","2","0.14","0","8","0","0"
"12","15","5","0","0","9","2.3","0.14","0","9","0","0"
"12","15","6","0","0","9","2.5","0.14","0","9","0","0"
"12","15","7","0","1","10","2.7","0.14","0.97","10.021","0","0"
"12","15","8","0","21","10","3.1","0.14","19.849","10.458","63.875","45.757"
"12","15","9","0","116","11","3.5","0.14","113.756","13.467","390.735","361.035"
"12","15","10","0","112","12","3.7","0.14","107.654","14.259","364.821","336.04"
"12","15","11","0","121","14","3.7","0.14","116.209","16.435","389.213","359.567"
"12","15","12","1","172","15","3.5","0.14","168.872","18.647","567.209","531.256"
"12","15","13","0","49","16","3.4","0.14","46.448","17.019","149.57","128.416"
"12","15","14","0","18","17","3.4","0.14","17.033","17.374","52.629","34.91"
"12","15","15","14","130","18","3.4","0.14","137.378","21.028","461.998","429.773"
"12","15","16","0","30","19","3.6","0.14","28.383","19.604","88.589","69.595"
"12","15","17","0","0","19","4.1","0.14","0","0","0","0"
"12","15","18","0","0","19","5","0.14","0","19","0","0"
"12","15","19","0","0","20","5.6","0.14","0","20","0","0"
"12","15","20","0","0","20","5.6","0.14","0","20","0","0"
"12","15","21","0","0","20","5.4","0.14","0","20","0","0"
"12","15","22","0","0","20","5.3","0.14","0","20","0","0"
"12","15","23","0","0","20","4.8","0.14","0","20","0","0"
"12","16","0","0","0","19","4.2","0.14","0","19","0","0"
"12","16","1","0","0","19","4.1","0.14","0","19","0","0"
"12","16","2","0","0","20","4.6","0.14","0","20","0","0"
"12","16","3","0","0","19","4.6","0.14","0","19","0","0"
"12","16","4","0","0","19","4.1","0.14","0","19","0","0"
"12","16","5","0","0","19","3.7","0.14","0","19","0","0"
"12","16","6","0","0","19","3.3","0.14","0","19","0","0"
"12","16","7","0","0","19","3.3","0.14","0","0","0","0"
"12","16","8","0","29","20","4.2","0.14","27.431","20.536","85.521","66.637"
"12","16","9","124","157","21","5.1","0.14","245.175","25.268","831.434","786.119"
"12","16","10","314","206","22","6.1","0.14","461.729","29.143","1560.853","1489.691"
"12","16","11","1","172","23","6.8","0.14","169.227","25.418","554.139","518.649"
"12","16","12","42","251","24","6.6","0.14","299.064","28.364","986.846","936.024"
"12","16","13","0","154","24","6.2","0.14","149.849","26.281","486.896","453.789"
"12","16","14","7","167","23","5.6","0.14","170.031","25.776","560.162","524.459"
"12","16","15","98","148","22","4.8","0.14","218.464","25.95","735.876","693.947"
"12","16","16","0","10","19","5.1","0.14","9.442","19.164","27.997","11.15"
"12","16","17","0","0","17","5.7","0.14","0","0","0","0"
"12","16","18","0","0","15","5.4","0.14","0","15","0","0"
"12","16","19","0","0","13","4.9","0.14","0","13","0","0"
"12","16","20","0","0","12","4.6","0.14","0","12","0","0"
"12","16","21","0","0","11","4.1","0.14","0","11","0","0"
"12","16","22","0","0","10","3.8","0.14","0","10","0","0"
"12","16","23","0","0","10","3.6","0.14","0","10","0","0"
"12","17","0","0","0","9","3.5","0.14","0","9","0","0"
"12","17","1","0","0","9","3.6","0.14","0","9","0","0"
"12","17","2","0","0","8","3.8","0.14","0","8","0","0"
"12","17","3","0","0","8","3.9","0.14","0","8","0","0"
"12","17","4","0","0","7","3.8","0.14","0","7","0","0"
"12","17","5","0","0","7","3.6","0.14","0","7","0","0"
"12","17","6","0","0","7","3.5","0.14","0","7","0","0"
"12","17","7","0","0","7","3.7","0.14","0","0","0","0"
"12","17","8","657","46","9","4.3","0.14","320.167","15.134","1099.84","1045.014"
"12","17","9","840","61","11","5","0.14","566.466","21.025","2015.201","1927.94"
"12","17","10","924","67","14","5.1","0.14","748.631","27.059","2585.772","2478.294"
"12","17","11","964","70","15","4.8","0.14","865.212","30.655","2928.533","2808.909"
"12","17","12","973","72","16","4.4","0.14","902.024","33.202","3016.474","2893.734"
"12","17","13","963","70","17","3.9","0.14","859.05","34.59","2865.083","2747.708"
"12","17","14","928","65","17","3.3","0.14","739.155","33.616","2491.626","2387.483"
"12","17","15","852","56","16","2.2","0.14","550.976","31.065","1888.003","1805.249"
"12","17","16","674","40","14","1.2","0.14","307.521","24.263","1005.245","953.771"
"12","17","17","0","0","12","1","0.14","0","0","0","0"
"12","17","18","0","0","12","0.8","0.14","0","12","0","0"
"12","17","19","0","0","13","0.4","0.14","0","13","0","0"
"12","17","20","0","0","12","0.4","0.14","0","12","0","0"
"12","17","21","0","0","10","0.9","0.14","0","10","0","0"
"12","17","22","0","0","8","1.2","0.14","0","8","0","0"
"12","17","23","0","0","7","1.3","0.14","0","7","0","0"
"12","18","0","0","0","6","1.3","0.14","0","6","0","0"
"12","18","1","0","0","5","1.3","0.14","0","5","0","0"
"12","18","2","0","0","5","1.3","0.14","0","5","0","0"
"12","18","3","0","0","5","1.3","0.14","0","5","0","0"
"12","18","4","0","0","4","1.3","0.14","0","4","0","0"
"12","18","5","0","0","4","1.2","0.14","0","4","0","0"
"12","18","6","0","0","4","1.1","0.14","0","4","0","0"
"12","18","7","0","0","5","1.3","0.14","0","0","0","0"
"12","18","8","233","73","8","1.8","0.14","177.966","13.216","609.532","572.079"
"12","18","9","594","94","11","2.1","0.14","463.213","23.903","1621.886","1548.562"
"12","18","10","752","95","14","2.9","0.14","661.439","29.876","2256.718","2160.9"
