Month,Day,Hour,DC Output (W),AC Output (W),Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),,,,,,,,,,
10,21,3,0,0,0,0,21.6,1.2,0.17,0,21.6,,,,,,,,,,
10,21,4,0,0,0,0,21.5,1.3,0.17,0,21.5,,,,,,,,,,
10,21,5,0,0,0,0,21.5,1.4,0.17,0,21.5,,,,,,,,,,
10,21,6,15.763,0,31,8,22.1,2,0.17,10.154,22.321,,,,,,,,,,
10,21,7,685.903,645.744,458,63,23.6,2.6,0.17,220.698,29.072,,,,,,,,,,
10,21,8,1486.278,1417.759,635,86,25.6,2.8,0.17,446.906,36.527,,,,,,,,,,
10,21,9,2047.474,1959.07,672,125,27.5,2.8,0.17,636.591,43.018,,,,,,,,,,
10,21,10,2396.103,2295.345,689,144,28.7,2.8,0.17,763.972,47.284,,,,,,,,,,
10,21,11,2432.847,2330.787,601,189,29.6,2.9,0.17,783.424,48.302,,,,,,,,,,
10,21,12,2858.826,2741.672,844,118,30.1,3.1,0.17,932.009,51.631,,,,,,,,,,
10,21,13,2695.654,2584.282,855,102,30.1,3.3,0.17,867.057,49.508,,,,,,,,,,
10,21,14,2317.522,2219.549,812,95,29.8,3.5,0.17,727.945,45.617,,,,,,,,,,
10,21,15,1711.562,1635.061,727,83,29,3.6,0.17,521.673,40.192,,,,,,,,,,
10,21,16,878.682,831.692,563,60,27.5,3.2,0.17,278.196,33.773,,,,,,,,,,
10,21,17,37.868,20.672,71,16,26.6,2.8,0.17,24.267,27.05,,,,,,,,,,
10,21,18,0,0,0,0,24.1,2.1,0.17,0,24.1,,,,,,,,,,
10,21,19,0,0,0,0,23.4,1.9,0.17,0,23.4,,,,,,,,,,
10,21,20,0,0,0,0,22.8,1.6,0.17,0,22.8,,,,,,,,,,
10,21,21,0,0,0,0,22.4,1.4,0.17,0,22.4,,,,,,,,,,
10,21,22,0,0,0,0,22,1.3,0.17,0,22,,,,,,,,,,
10,21,23,0,0,0,0,21.8,1.2,0.17,0,21.8,,,,,,,,,,
10,22,0,0,0,0,0,21.7,1.2,0.17,0,21.7,,,,,,,,,,
10,22,1,0,0,0,0,21.6,1.3,0.17,0,21.6,,,,,,,,,,
10,22,2,0,0,0,0,21.5,1.3,0.17,0,21.5,,,,,,,,,,
10,22,3,0,0,0,0,21.5,1.3,0.17,0,21.5,,,,,,,,,,
10,22,4,0,0,0,0,21.4,1.4,0.17,0,21.4,,,,,,,,,,
10,22,5,0,0,0,0,21.5,1.5,0.17,0,21.5,,,,,,,,,,
10,22,6,13.426,0,23,7,22.3,1.9,0.17,8.563,22.492,,,,,,,,,,
10,22,7,652.583,613.605,423,64,24,2.5,0.17,210.364,29.313,,,,,,,,,,
10,22,8,1518.892,1449.217,644,91,25.8,3,0.17,456.66,36.59,,,,,,,,,,
10,22,9,2141.234,2049.507,730,114,27.5,3,0.17,665.374,43.178,,,,,,,,,,
10,22,10,2414.603,2313.19,689,149,28.8,3,0.17,768.476,46.864,,,,,,,,,,
10,22,11,2821.369,2705.543,834,120,29.7,3,0.17,917.744,51.261,,,,,,,,,,
10,22,12,2259.283,2163.373,485,236,30.1,3.1,0.17,724.724,46.817,,,,,,,,,,
10,22,13,866.864,820.293,110,168,30.2,3.3,0.17,272.185,36.271,,,,,,,,,,
10,22,14,2205.977,2111.956,732,116,29.9,3.5,0.17,691.569,44.923,,,,,,,,,,
10,22,15,1602.63,1529.988,628,105,29.2,3.6,0.17,488.625,39.679,,,,,,,,,,
10,22,16,486.989,453.879,179,81,27.8,3.3,0.17,153.808,31.224,,,,,,,,,,
10,22,17,44.845,27.402,83,19,27,3.1,0.17,28.523,27.503,,,,,,,,,,
10,22,18,0,0,0,0,24.8,2.3,0.17,0,24.8,,,,,,,,,,
10,22,19,0,0,0,0,24.2,2.1,0.17,0,24.2,,,,,,,,,,
10,22,20,0,0,0,0,23.7,1.9,0.17,0,23.7,,,,,,,,,,
10,22,21,0,0,0,0,23.5,1.7,0.17,0,23.5,,,,,,,,,,
10,22,22,0,0,0,0,23.3,1.6,0.17,0,23.3,,,,,,,,,,
10,22,23,0,0,0,0,23.2,1.5,0.17,0,23.2,,,,,,,,,,
10,23,0,0,0,0,0,23,1.4,0.17,0,23,,,,,,,,,,
10,23,1,0,0,0,0,22.9,1.3,0.17,0,22.9,,,,,,,,,,
10,23,2,0,0,0,0,22.7,1.2,0.17,0,22.7,,,,,,,,,,
10,23,3,0,0,0,0,22.6,1.1,0.17,0,22.6,,,,,,,,,,
10,23,4,0,0,0,0,22.5,1,0.17,0,22.5,,,,,,,,,,
10,23,5,0,0,0,0,22.4,1,0.17,0,22.4,,,,,,,,,,
10,23,6,4.897,0,4,3,23.2,1.2,0.17,2.91,23.282,,,,,,,,,,
10,23,7,663.696,624.324,460,59,25,1.5,0.17,216.72,31.698,,,,,,,,,,
10,23,8,1515.239,1445.694,675,84,26.8,1.4,0.17,464.956,41.837,,,,,,,,,,
10,23,9,2095.147,2005.054,768,102,28.5,1,0.17,676.365,52.53,,,,,,,,,,
10,23,10,1679.55,1604.183,333,242,29.9,0.6,0.17,549.856,51.548,,,,,,,,,,
10,23,11,2036.385,1948.373,432,254,31,0.4,0.17,691.28,59.825,,,,,,,,,,
10,23,12,2075.943,1986.53,416,274,31.6,0.7,0.17,700.982,58.414,,,,,,,,,,
10,23,13,2154.592,2062.392,576,176,31.7,1.3,0.17,711.846,55.125,,,,,,,,,,
10,23,14,1798.76,1719.168,482,185,31.2,1.9,0.17,573.709,47.764,,,,,,,,,,
10,23,15,1619.286,1546.054,670,95,30,2.3,0.17,500.643,43.403,,,,,,,,,,
10,23,16,798.237,754.098,462,73,27.7,2.7,0.17,253.42,33.922,,,,,,,,,,
10,23,17,39.665,22.405,73,17,26.3,2.8,0.17,25.257,26.769,,,,,,,,,,
10,23,18,0,0,0,0,21.8,4.7,0.16,0,21.8,,,,,,,,,,
10,23,19,0,0,0,0,19.1,5.6,0.16,0,19.1,,,,,,,,,,
10,23,20,0,0,0,0,17.1,5.7,0.16,0,17.1,,,,,,,,,,
10,23,21,0,0,0,0,16,5.3,0.16,0,16,,,,,,,,,,
10,23,22,0,0,0,0,15.4,4.8,0.16,0,15.4,,,,,,,,,,
10,23,23,0,0,0,0,15,4.5,0.16,0,15,,,,,,,,,,
10,24,0,0,0,0,0,14.5,4.3,0.16,0,14.5,,,,,,,,,,
10,24,1,0,0,0,0,14,4.2,0.16,0,14,,,,,,,,,,
10,24,2,0,0,0,0,13.6,4.1,0.16,0,13.6,,,,,,,,,,
10,24,3,0,0,0,0,13.2,4,0.16,0,13.2,,,,,,,,,,
10,24,4,0,0,0,0,12.8,3.9,0.16,0,12.8,,,,,,,,,,
10,24,5,0,0,0,0,12.5,3.7,0.16,0,12.5,,,,,,,,,,
10,24,6,8.914,0,23,5,12.5,3.8,0.16,4.849,12.584,,,,,,,,,,
10,24,7,665.7,626.258,405,66,13.5,4.1,0.16,205.016,17.5,,,,,,,,,,
10,24,8,1592.28,1520.005,628,100,15.3,4.1,0.16,456.427,24.399,,,,,,,,,,
10,24,9,2283.564,2186.794,742,118,17.4,3.9,0.16,676.347,31.242,,,,,,,,,,
10,24,10,2704.72,2593.027,785,132,19.4,3.7,0.16,825.334,36.764,,,,,,,,,,
10,24,11,1631.77,1558.095,169,321,21.3,3.4,0.16,498.645,32.235,,,,,,,,,,
10,24,12,2501.923,2397.416,548,238,22.8,3,0.16,783.397,41.18,,,,,,,,,,
10,24,13,1373.303,1308.787,138,285,23.7,2.7,0.16,423.075,34.136,,,,,,,,,,
10,24,14,2290.221,2193.215,752,123,24.1,2.4,0.16,711.172,42.733,,,,,,,,,,
10,24,15,947.99,898.545,283,105,23.8,2.1,0.16,284.419,31.706,,,,,,,,,,
10,24,16,812.176,767.543,465,74,22.5,1.4,0.16,254.615,30.621,,,,,,,,,,
10,24,17,38.374,21.16,72,16,21.4,0.9,0.16,24.069,22.065,,,,,,,,,,
10,24,18,0,0,0,0,19.3,0.8,0.17,0,19.3,,,,,,,,,,
10,24,19,0,0,0,0,18.5,0.9,0.17,0,18.5,,,,,,,,,,
10,24,20,0,0,0,0,17.9,0.9,0.17,0,17.9,,,,,,,,,,
10,24,21,0,0,0,0,17.3,1,0.17,0,17.3,,,,,,,,,,
10,24,22,0,0,0,0,17,1,0.17,0,17,,,,,,,,,,
10,24,23,0,0,0,0,16.8,1,0.17,0,16.8,,,,,,,,,,
10,25,0,0,0,0,0,16.7,1,0.17,0,16.7,,,,,,,,,,
10,25,1,0,0,0,0,16.7,0.9,0.17,0,16.7,,,,,,,,,,
10,25,2,0,0,0,0,16.6,0.9,0.17,0,16.6,,,,,,,,,,
10,25,3,0,0,0,0,16.5,1,0.17,0,16.5,,,,,,,,,,
10,25,4,0,0,0,0,16.5,1.1,0.17,0,16.5,,,,,,,,,,
10,25,5,0,0,0,0,16.5,1.2,0.17,0,16.5,,,,,,,,,,
10,25,6,0,0,19,5,17.2,1.6,0.17,0,17.2,,,,,,,,,,
10,25,7,532.121,497.412,326,56,19.1,2.1,0.17,169.066,23.708,,,,,,,,,,
10,25,8,233.655,209.522,0,76,21.2,2.3,0.17,72.192,23.123,,,,,,,,,,
10,25,9,802.57,758.277,33,217,23.1,2.3,0.17,245.193,29.618,,,,,,,,,,
10,25,10,1286.668,1225.222,97,306,24.8,2.4,0.17,398.923,35.19,,,,,,,,,,
10,25,11,2637.65,2528.333,667,196,26.2,2.5,0.17,847.311,47.921,,,,,,,,,,
10,25,12,2020.269,1932.829,366,261,27.2,2.7,0.17,639.274,42.984,,,,,,,,,,
10,25,13,915.759,867.455,28,257,27.8,2.9,0.17,286.985,34.627,,,,,,,,,,
10,25,14,751.169,708.698,48,195,27.8,3.3,0.17,233.149,33.004,,,,,,,,,,
10,25,15,249.799,225.093,0,83,27.1,3.6,0.17,78.96,28.785,,,,,,,,,,
10,25,16,699.338,658.704,402,63,25.6,3.6,0.17,220.231,30.26,,,,,,,,,,
10,25,17,35.975,18.846,74,15,24.7,3.5,0.17,23.231,25.08,,,,,,,,,,
10,25,18,0,0,0,0,22.9,3.1,0.17,0,22.9,,,,,,,,,,
10,25,19,0,0,0,0,22.4,3,0.17,0,22.4,,,,,,,,,,
10,25,20,0,0,0,0,22.1,2.8,0.17,0,22.1,,,,,,,,,,
10,25,21,0,0,0,0,22,2.6,0.17,0,22,,,,,,,,,,
10,25,22,0,0,0,0,21.9,2.5,0.17,0,21.9,,,,,,,,,,
10,25,23,0,0,0,0,21.9,2.6,0.17,0,21.9,,,,,,,,,,
10,26,0,0,0,0,0,21.9,2.8,0.17,0,21.9,,,,,,,,,,
10,26,1,0,0,0,0,21.9,2.9,0.17,0,21.9,,,,,,,,,,
10,26,2,0,0,0,0,21.8,3,0.17,0,21.8,,,,,,,,,,
10,26,3,0,0,0,0,21.8,3.1,0.17,0,21.8,,,,,,,,,,
10,26,4,0,0,0,0,21.7,3.2,0.17,0,21.7,,,,,,,,,,
10,26,5,0,0,0,0,21.6,3.3,0.17,0,21.6,,,,,,,,,,
10,26,6,0,0,15,5,21.8,3.5,0.17,0,21.8,,,,,,,,,,
10,26,7,626.038,588.001,392,66,22.7,3.8,0.17,200.586,26.786,,,,,,,,,,
10,26,8,396.445,366.543,2,124,24.3,4.1,0.17,121.653,26.713,,,,,,,,,,
10,26,9,626.945,588.876,16,186,25.9,4.3,0.17,193.231,29.617,,,,,,,,,,
10,26,10,1383.856,1318.966,125,302,27.4,4.3,0.17,428.585,35.637,,,,,,,,,,
10,26,11,1826.232,1745.667,299,268,28.4,4.2,0.17,570.783,39.53,,,,,,,,,,
10,26,12,785.229,741.551,24,222,29,4.2,0.17,247.162,33.805,,,,,,,,,,
10,26,13,1182.004,1124.266,103,263,29.1,4.2,0.17,368.701,36.283,,,,,,,,,,
10,26,14,1090.575,1036.077,197,172,28.7,4.1,0.17,335.34,35.349,,,,,,,,,,
10,26,15,1664.828,1589.982,687,92,27.8,3.9,0.17,503.189,38.123,,,,,,,,,,
10,26,16,808.037,763.551,499,65,26.4,3.3,0.17,255.984,32.071,,,,,,,,,,
10,26,17,33.913,16.858,75,14,25.4,2.9,0.17,22.28,25.799,,,,,,,,,,
10,26,18,0,0,0,0,23.1,2.2,0.16,0,23.1,,,,,,,,,,
10,26,19,0,0,0,0,22.3,1.9,0.16,0,22.3,,,,,,,,,,
10,26,20,0,0,0,0,21.6,1.7,0.16,0,21.6,,,,,,,,,,
10,26,21,0,0,0,0,21,1.6,0.16,0,21,,,,,,,,,,
10,26,22,0,0,0,0,20.5,1.7,0.16,0,20.5,,,,,,,,,,
10,26,23,0,0,0,0,20.1,1.7,0.16,0,20.1,,,,,,,,,,
10,27,0,0,0,0,0,19.7,1.8,0.16,0,19.7,,,,,,,,,,
10,27,1,0,0,0,0,19.3,1.9,0.16,0,19.3,,,,,,,,,,
10,27,2,0,0,0,0,19,1.9,0.16,0,19,,,,,,,,,,
10,27,3,0,0,0,0,18.6,1.9,0.16,0,18.6,,,,,,,,,,
10,27,4,0,0,0,0,18.2,1.9,0.16,0,18.2,,,,,,,,,,
10,27,5,0,0,0,0,17.9,2,0.16,0,17.9,,,,,,,,,,
10,27,6,0,0,16,5,17.9,2.3,0.16,0,17.9,,,,,,,,,,
10,27,7,646.415,607.655,406,66,18.6,2.7,0.16,204.687,23.58,,,,,,,,,,
10,27,8,383.284,353.849,44,93,20.1,2.9,0.16,115.312,22.861,,,,,,,,,,
10,27,9,409.846,379.47,0,131,21.9,3,0.16,125.997,24.853,,,,,,,,,,
10,27,10,1352.848,1289.057,196,225,23.6,2.9,0.16,413.769,33.47,,,,,,,,,,
10,27,11,1900.429,1817.235,249,332,25,2.7,0.16,595.455,39.69,,,,,,,,,,
10,27,12,749.898,707.472,23,211,26,2.5,0.16,234.582,31.986,,,,,,,,,,
10,27,13,550.037,514.693,3,176,26.5,2.4,0.16,172.973,30.998,,,,,,,,,,
10,27,14,510.72,476.769,6,160,26.3,2.4,0.16,159.447,30.456,,,,,,,,,,
10,27,15,274.801,249.21,2,89,25.5,2.5,0.16,86.042,27.707,,,,,,,,,,
10,27,16,739.891,697.82,410,75,24.1,2.4,0.16,232.722,30.129,,,,,,,,,,
10,27,17,28.508,11.644,45,13,23.3,2.3,0.16,17.776,23.667,,,,,,,,,,
10,27,18,0,0,0,0,21,2.8,0.16,0,21,,,,,,,,,,
10,27,19,0,0,0,0,20.1,3.2,0.16,0,20.1,,,,,,,,,,
10,27,20,0,0,0,0,19.4,3.3,0.16,0,19.4,,,,,,,,,,
10,27,21,0,0,0,0,19.2,3.1,0.16,0,19.2,,,,,,,,,,
10,27,22,0,0,0,0,19.2,2.7,0.16,0,19.2,,,,,,,,,,
10,27,23,0,0,0,0,19.1,2.6,0.16,0,19.1,,,,,,,,,,
10,28,0,0,0,0,0,18.9,2.5,0.16,0,18.9,,,,,,,,,,
10,28,1,0,0,0,0,18.4,2.5,0.16,0,18.4,,,,,,,,,,
10,28,2,0,0,0,0,17.5,2.7,0.16,0,17.5,,,,,,,,,,
10,28,3,0,0,0,0,16.4,3.2,0.16,0,16.4,,,,,,,,,,
10,28,4,0,0,0,0,15,3.8,0.16,0,15,,,,,,,,,,
10,28,5,0,0,0,0,13.4,4.4,0.16,0,13.4,,,,,,,,,,
10,28,6,0,0,6,3,12,4.9,0.16,0,12,,,,,,,,,,
10,28,7,457.033,424.984,222,63,11.4,5.3,0.16,139.609,13.731,,,,,,,,,,
10,28,8,527.42,492.877,24,142,11.8,5.4,0.16,152.245,14.351,,,,,,,,,,
10,28,9,527.974,493.411,1,159,12.9,5.5,0.16,154.998,15.457,,,,,,,,,,
10,28,10,515.277,481.165,2,157,13.9,5.7,0.16,153.129,16.362,,,,,,,,,,
10,28,11,423.823,392.951,0,133,14.7,6.1,0.16,127.5,16.657,,,,,,,,,,
10,28,12,701.946,661.219,8,207,15.1,6.4,0.16,208.796,18.202,,,,,,,,,,
10,28,13,467.479,435.06,3,143,15.3,6.5,0.16,140.03,17.36,,,,,,,,,,
10,28,14,715.143,673.948,58,166,15.5,6.3,0.16,209.715,18.663,,,,,,,,,,
10,28,15,343.666,315.634,18,93,15.6,5.9,0.16,101.939,17.211,,,,,,,,,,
10,28,16,869.936,823.257,529,63,14.9,5,0.16,262.81,19.472,,,,,,,,,,
10,28,17,38.119,20.914,95,14,14.3,4.4,0.16,24.397,14.639,,,,,,,,,,
10,28,18,0,0,0,0,11.6,3.1,0.17,0,11.6,,,,,,,,,,
10,28,19,0,0,0,0,10.4,2.8,0.17,0,10.4,,,,,,,,,,
10,28,20,0,0,0,0,9.4,2.5,0.17,0,9.4,,,,,,,,,,
10,28,21,0,0,0,0,8.7,2.1,0.17,0,8.7,,,,,,,,,,
10,28,22,0,0,0,0,8.1,1.8,0.17,0,8.1,,,,,,,,,,
10,28,23,0,0,0,0,7.7,1.5,0.17,0,7.7,,,,,,,,,,
10,29,0,0,0,0,0,7.5,1.4,0.17,0,7.5,,,,,,,,,,
10,29,1,0,0,0,0,7.4,1.6,0.17,0,7.4,,,,,,,,,,
10,29,2,0,0,0,0,7.4,2,0.17,0,7.4,,,,,,,,,,
10,29,3,0,0,0,0,7.7,2.8,0.17,0,7.7,,,,,,,,,,
10,29,4,0,0,0,0,7.9,3.5,0.17,0,7.9,,,,,,,,,,
10,29,5,0,0,0,0,7.9,3.9,0.17,0,7.9,,,,,,,,,,
10,29,6,0,0,32,5,8.4,4.2,0.17,0,8.4,,,,,,,,,,
10,29,7,760.463,717.662,555,50,10.3,4.6,0.17,234.591,14.553,,,,,,,,,,
10,29,8,1773.888,1695.178,781,71,12.7,5.2,0.17,500.487,21.336,,,,,,,,,,
10,29,9,2509.349,2404.579,888,81,14.3,5.6,0.17,726.82,26.225,,,,,,,,,,
10,29,10,2474.061,2370.541,614,178,15.7,5.7,0.17,728.888,27.481,,,,,,,,,,
10,29,11,2562.77,2456.106,566,213,16.9,5.7,0.17,763.976,29.231,,,,,,,,,,
10,29,12,3243.336,3112.558,955,90,18,5.8,0.17,981.21,33.679,,,,,,,,,,
10,29,13,2997.769,2875.692,927,89,18.5,5.9,0.17,899.399,32.722,,,,,,,,,,
10,29,14,2524.543,2419.234,875,84,18.5,5.9,0.17,743.901,30.285,,,,,,,,,,
10,29,15,1849.353,1767.969,783,74,17.6,5.7,0.17,532.024,26.246,,,,,,,,,,
10,29,16,909.616,861.53,593,56,16.1,5,0.17,276.987,20.913,,,,,,,,,,
10,29,17,34.853,17.763,103,12,15.1,4.5,0.17,23.258,15.411,,,,,,,,,,
10,29,18,0,0,0,0,12.4,3.3,0.17,0,12.4,,,,,,,,,,
10,29,19,0,0,0,0,11.4,3,0.17,0,11.4,,,,,,,,,,
10,29,20,0,0,0,0,10.7,2.7,0.17,0,10.7,,,,,,,,,,
10,29,21,0,0,0,0,10.2,2.5,0.17,0,10.2,,,,,,,,,,
10,29,22,0,0,0,0,9.9,2.3,0.17,0,9.9,,,,,,,,,,
10,29,23,0,0,0,0,9.6,2.1,0.17,0,9.6,,,,,,,,,,
10,30,0,0,0,0,0,9.3,2,0.17,0,9.3,,,,,,,,,,
10,30,1,0,0,0,0,9,1.9,0.17,0,9,,,,,,,,,,
10,30,2,0,0,0,0,8.7,1.8,0.17,0,8.7,,,,,,,,,,
10,30,3,0,0,0,0,8.3,1.8,0.17,0,8.3,,,,,,,,,,
10,30,4,0,0,0,0,8,1.7,0.17,0,8,,,,,,,,,,
10,30,5,0,0,0,0,7.6,1.7,0.17,0,7.6,,,,,,,,,,
10,30,6,0,0,29,4,8.2,1.9,0.17,0,8.2,,,,,,,,,,
10,30,7,775.123,731.803,593,46,10.4,2.7,0.17,241.452,16.244,,,,,,,,,,
10,30,8,1780.413,1701.471,808,66,13.1,3.3,0.17,508.08,24.538,,,,,,,,,,
10,30,9,2477.187,2373.556,903,79,15.4,3.2,0.17,733.647,32.142,,,,,,,,,,
10,30,10,2918.758,2799.48,956,83,17.3,2.6,0.17,899.832,40.011,,,,,,,,,,
10,30,11,3112.58,2986.435,980,84,18.9,2.1,0.17,989.717,46.329,,,,,,,,,,
10,30,12,3075.707,2950.868,978,84,20.1,1.7,0.17,993.318,49.999,,,,,,,,,,
10,30,13,2852.874,2735.931,962,81,20.7,1.4,0.17,918.207,50.275,,,,,,,,,,
10,30,14,2440.623,2338.288,920,76,21,1.3,0.17,766.067,46.305,,,,,,,,,,
10,30,15,1831.275,1750.531,837,67,20.6,1.3,0.17,553.065,38.916,,,,,,,,,,
10,30,16,925.873,877.211,661,50,19.1,1.1,0.17,291.833,29.055,,,,,,,,,,
10,30,17,36.706,19.551,124,12,17.8,0.9,0.17,25.497,18.446,,,,,,,,,,
10,30,18,0,0,0,0,15.4,1.1,0.18,0,15.4,,,,,,,,,,
10,30,19,0,0,0,0,14.3,1.2,0.18,0,14.3,,,,,,,,,,
10,30,20,0,0,0,0,13.3,1.3,0.18,0,13.3,,,,,,,,,,
10,30,21,0,0,0,0,12.3,1.4,0.18,0,12.3,,,,,,,,,,
10,30,22,0,0,0,0,11.4,1.4,0.18,0,11.4,,,,,,,,,,
10,30,23,0,0,0,0,10.7,1.4,0.18,0,10.7,,,,,,,,,,
10,31,0,0,0,0,0,10.1,1.4,0.18,0,10.1,,,,,,,,,,
10,31,1,0,0,0,0,9.6,1.4,0.18,0,9.6,,,,,,,,,,
10,31,2,0,0,0,0,9.2,1.4,0.18,0,9.2,,,,,,,,,,
10,31,3,0,0,0,0,8.9,1.4,0.18,0,8.9,,,,,,,,,,
10,31,4,0,0,0,0,8.7,1.4,0.18,0,8.7,,,,,,,,,,
10,31,5,0,0,0,0,8.5,1.3,0.18,0,8.5,,,,,,,,,,
10,31,6,0,0,23,4,9.3,1.5,0.18,0,9.3,,,,,,,,,,
10,31,7,743.044,700.861,559,49,11.8,1.8,0.18,233.687,18.531,,,,,,,,,,
10,31,8,1709.502,1633.073,786,70,15.3,1.6,0.18,499.894,30.766,,,,,,,,,,
10,31,9,2312.171,2214.387,884,81,18.8,0.9,0.18,721.09,45.109,,,,,,,,,,
10,31,10,2669.845,2559.388,932,87,21,0.5,0.18,882.641,56.872,,,,,,,,,,
10,31,11,2862.438,2745.156,954,91,22.4,0.5,0.18,972.286,61.873,,,,,,,,,,
10,31,12,2858.389,2741.251,952,92,23.5,0.5,0.18,976.838,63.155,,,,,,,,,,
10,31,13,2700.75,2589.197,932,90,24.1,0.7,0.18,901.066,58.7,,,,,,,,,,
10,31,14,2340.279,2241.499,887,83,24.1,1,0.18,748.245,50.696,,,,,,,,,,
10,31,15,1754.339,1676.322,795,73,23.4,1.3,0.18,534.975,41.115,,,,,,,,,,
10,31,16,870.469,823.771,604,53,21.1,1.3,0.18,275.925,30.068,,,,,,,,,,
10,31,17,30.839,13.892,95,11,19.4,1.1,0.18,21.197,19.921,,,,,,,,,,
10,31,18,0,0,0,0,22,2.5,0.16,0,22,,,,,,,,,,
10,31,19,0,0,0,0,21,2.6,0.16,0,21,,,,,,,,,,
10,31,20,0,0,0,0,21,2.3,0.16,0,21,,,,,,,,,,
10,31,21,0,0,0,0,20,2.1,0.16,0,20,,,,,,,,,,
10,31,22,0,0,0,0,20,1.8,0.16,0,20,,,,,,,,,,
10,31,23,0,0,0,0,19,1.6,0.16,0,19,,,,,,,,,,
11,1,0,0,0,0,0,19,1.4,0.16,0,19,,,,,,,,,,
11,1,1,0,0,0,0,19,1.3,0.16,0,19,,,,,,,,,,
11,1,2,0,0,0,0,19,1.3,0.16,0,19,,,,,,,,,,
11,1,3,0,0,0,0,19,1.4,0.16,0,19,,,,,,,,,,
11,1,4,0,0,0,0,19,1.5,0.16,0,19,,,,,,,,,,
11,1,5,0,0,0,0,19,1.7,0.16,0,19,,,,,,,,,,
11,1,6,0,0,0,0,20,2.2,0.16,0,20,,,,,,,,,,
11,1,7,669.614,630.033,538,42,22,3.1,0.16,218.981,26.945,,,,,,,,,,
11,1,8,1599.081,1526.565,750,63,23,3.7,0.16,471.864,32.984,,,,,,,,,,
11,1,9,2239.547,2144.337,837,77,25,3.8,0.16,681.558,39.171,,,,,,,,,,
11,1,10,2685.971,2574.942,887,84,26,3.7,0.16,839.45,43.68,,,,,,,,,,
11,1,11,1778.334,1699.466,204,342,26,3.6,0.16,553.364,37.773,,,,,,,,,,
11,1,12,2927.633,2808.041,907,91,27,3.6,0.16,932.295,46.912,,,,,,,,,,
11,1,13,2729.73,2617.15,888,89,27,3.6,0.16,860.185,45.388,,,,,,,,,,
11,1,14,2341.22,2242.407,846,82,26,3.7,0.16,719.537,41.179,,,,,,,,,,
11,1,15,1661.451,1586.725,698,87,25,3.6,0.16,496.523,35.658,,,,,,,,,,
11,1,16,786.423,742.703,514,58,24,3,0.16,249.426,29.79,,,,,,,,,,
11,1,17,0,0,0,0,22,2.3,0.16,0,0,,,,,,,,,,
11,1,18,0,0,0,0,21,2.1,0.16,0,21,,,,,,,,,,
11,1,19,0,0,0,0,20,2,0.16,0,20,,,,,,,,,,
11,1,20,0,0,0,0,20,1.9,0.16,0,20,,,,,,,,,,
11,1,21,0,0,0,0,20,1.9,0.16,0,20,,,,,,,,,,
11,1,22,0,0,0,0,20,1.9,0.16,0,20,,,,,,,,,,
11,1,23,0,0,0,0,20,1.9,0.16,0,20,,,,,,,,,,
11,2,0,0,0,0,0,20,2,0.16,0,20,,,,,,,,,,
11,2,1,0,0,0,0,20,2.1,0.16,0,20,,,,,,,,,,
11,2,2,0,0,0,0,20,2,0.16,0,20,,,,,,,,,,
11,2,3,0,0,0,0,20,1.9,0.16,0,20,,,,,,,,,,
11,2,4,0,0,0,0,20,1.9,0.16,0,20,,,,,,,,,,
11,2,5,0,0,0,0,20,1.8,0.16,0,20,,,,,,,,,,
11,2,6,0,0,0,0,20,2.1,0.16,0,20,,,,,,,,,,
11,2,7,592.108,555.273,408,55,22,2.8,0.16,192.574,26.587,,,,,,,,,,
11,2,8,1498.057,1429.121,650,85,24,3.5,0.16,444.477,33.692,,,,,,,,,,
11,2,9,2185.704,2092.402,775,98,25,3.9,0.16,664.32,38.607,,,,,,,,,,
11,2,10,2643.704,2534.173,835,105,26,3.9,0.16,823.897,42.842,,,,,,,,,,
11,2,11,2860.335,2743.128,855,111,27,3.7,0.16,907.785,46.095,,,,,,,,,,
11,2,12,1081.356,1027.185,36,294,27,3.7,0.16,336.871,34.047,,,,,,,,,,
11,2,13,705.817,664.953,10,216,27,3.8,0.16,220.045,31.537,,,,,,,,,,
11,2,14,918.425,870.027,56,234,27,3.9,0.16,282.444,32.755,,,,,,,,,,
11,2,15,1602.855,1530.206,657,94,26,3.7,0.16,480.41,36.156,,,,,,,,,,
11,2,16,743.361,701.166,461,63,24,2.9,0.16,235.769,29.568,,,,,,,,,,
11,2,17,0,0,0,0,22,2.2,0.16,0,0,,,,,,,,,,
11,2,18,0,0,0,0,21,2.3,0.16,0,21,,,,,,,,,,
11,2,19,0,0,0,0,21,2.4,0.16,0,21,,,,,,,,,,
11,2,20,0,0,0,0,20,2.2,0.16,0,20,,,,,,,,,,
11,2,21,0,0,0,0,20,2.1,0.16,0,20,,,,,,,,,,
11,2,22,0,0,0,0,20,2.1,0.16,0,20,,,,,,,,,,
11,2,23,0,0,0,0,20,2,0.16,0,20,,,,,,,,,,
11,3,0,0,0,0,0,19,1.9,0.16,0,19,,,,,,,,,,
11,3,1,0,0,0,0,19,1.9,0.16,0,19,,,,,,,,,,
11,3,2,0,0,0,0,19,1.8,0.16,0,19,,,,,,,,,,
11,3,3,0,0,0,0,19,1.6,0.16,0,19,,,,,,,,,,
11,3,4,0,0,0,0,19,1.5,0.16,0,19,,,,,,,,,,
